20240418;AMPLIACION Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 361  362  363  364  365  384  385  386  387  388 DISTRITO DE PUENTE PIEDRA - PROV. DE LIMA - DEP. DE LIMA;DEPARTAMENTO LIMA;LIMA;PUENTE PIEDRA;298769054.8;EXPEDIENTE TECNICO;0;20100907;20250812;150125;NA
20240418;AMPLIACION Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 334  335  336  337  343 344 - DISTRITOS DE COMAS INDEPENDENCIA;DEPARTAMENTO LIMA;LIMA;COMAS;219933420.4;EXPEDIENTE TECNICO;0;20101222;20231231;150110;NA
20240418;MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS A.H. CERRO EL AGUSTINO- FRENTE 1 - DISTRITO EL AGUSTINO;DEPARTAMENTO LIMA;LIMA;EL AGUSTINO;51670381.23;EXPEDIENTE TECNICO;80;20181222;20231229;150111;CES CONSULTING ENGINEERS SALZGITTER GMBH SUCURSAL DEL PERÚ
20240418;MEJORAMIENTO Y AMPLIACIÓN DE LOS COLECTORES PRIMARIOS EN EL ÁREA DE DRENAJE DE LOS COLECTORES COMAS Y CHILLÓN  DISTRITOS: CARABAYLLO  COMAS  LOS OLIVOS  SAN MARTIN DE PORRES E INDEPENDENCIA  5 DISTRIT;DEPARTAMENTO LIMA;LIMA;COMAS;389722963.4;EXPEDIENTE TECNICO;70;20210223;20220617;150110; CONSORCIO SANEAMIENTO COMAS Y CHILLON
20240418;AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO EN NUEVAS HABILITACIONES PARTES ALTAS DE HUAYCÁN II  QUE FORMAN PARTE DE LOS SECTORES 150  151  152  153 Y 154 - DISTRITO DE ATE;DEPARTAMENTO LIMA;LIMA;ATE;132497554.9;EXPEDIENTE TECNICO;63;20150910;20231231;150103;NA
20240418;INSTALACIÓN COMPLEMENTARIA DE REDES SECUNDARIAS Y CONEXIONES DOMICILIARIAS DE AGUA POTABLE Y ALCANTARILLADO DEL ESQUEMA ÑAÑA Y ANEXOS - DISTRITO DE LURIGANCHO - CHOSICA;DEPARTAMENTO LIMA;LIMA;LURIGANCHO;8855609.16;OBRA;93.36;20181013;20231231;150118; CONSORCIO LOS OLIVOS (CONFORMADO POR CONSTRUCTORA YACHAYNIYUX SAC Y CORPORACIÓN SAN ANDRÉS)
20240418;CREACION DEL SERVICIO DE AGUA POTABLE URBANO EN FUENTE DE AGUA POR LA EXTRACCION Y RECARGA ARTIFICIAL INDUCIDA EN EL VALLE DEL RIO LURIN DISTRITO DE CIENEGUILLA DE LA PROVINCIA DE LIMA DEL DEPARTAMENT;DEPARTAMENTO LIMA;LIMA;CIENEGUILLA;80103275.33;PERFIL;100;20180101;20231230;150109;NA
20240418;CREACION DE LA REPRESA JACAYBAMBA - DISTRITO DE HUAROS - PROVINCIA DE CANTA - DEPARTAMENTO DE LIMA ETAPA I - COMPONENTE PRESA;DEPARTAMENTO LIMA;LIMA;SANTA ROSA/ANCON/CARABAYLLO/PUENTE PIEDRA;287327679.5;EXPEDIENTE TECNICO;;20220523;20281231;150139;NA
20240418;MEJORAMIENTO Y AMPLIACION DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAN JUAN DISTRITO DE SAN JUAN DE MIRAFLORES - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DEPARTAMENTO LIMA;LIMA;VILLA MARIA DEL TRIUNFO/SAN JUAN DE MIRAFLORES/VILLA EL SALVADOR;829789687;EXPEDIENTE TECNICO;;20180901;20251231;150143;NA
20240418;INST. DE REDES SECUNDARIAS Y CONEXIONES DOMICILIARIAS DE AGUA POTABLE Y ALCANTARILLADO PARA EL A.H. LA RIVERA DE CAMPOY Y A.H. LUIS PARDO-DIST. SJL Y EL AH. RAMON CARCAMO SECTORES II  VI- DIST. C.L.;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE LURIGANCHO;2260526.23;OBRA;100;20171130;20231231;150132;PROYECTO DELTA S.A.C.
